datetime,open,high,low,close,volume
2022-01-01 00:00:00+00:00,46210.57,46530.99,46210.55,46372.32,2341.246
2022-01-01 00:10:00+00:00,46372.31,46389.93,46239.0,46296.93,1072.046
2022-01-01 00:20:00+00:00,46296.97,46422.0,46290.44,46378.6,787.332
2022-01-01 00:30:00+00:00,46378.59,46594.6,46358.97,46534.84,1247.848
2022-01-01 00:40:00+00:00,46534.83,46729.73,46505.01,46697.58,2476.488
2022-01-01 00:50:00+00:00,46697.58,46710.6,46620.79,46650.01,1032.505
2022-01-01 01:00:00+00:00,46650.0,46680.0,46570.34,46675.92,882.639
2022-01-01 01:10:00+00:00,46675.92,46899.78,46675.12,46875.73,2070.161
2022-01-01 01:20:00+00:00,46875.33,46944.56,46766.15,46799.99,1505.542
2022-01-01 01:30:00+00:00,46799.99,46868.0,46734.72,46783.37,1184.997
2022-01-01 01:40:00+00:00,46783.37,46787.25,46705.87,46759.73,907.198
2022-01-01 01:50:00+00:00,46759.74,46857.6,46735.05,46766.78,725.712
2022-01-01 02:00:00+00:00,46767.44,46858.42,46759.65,46799.62,774.1930000000001
2022-01-01 02:10:00+00:00,46799.62,46917.87,46772.25,46902.11,986.3969999999999
2022-01-01 02:20:00+00:00,46902.12,46909.75,46810.23,46810.24,777.081
2022-01-01 02:30:00+00:00,46810.23,46811.73,46709.44,46750.0,804.203
2022-01-01 02:40:00+00:00,46750.56,46830.0,46745.88,46793.1,469.474
2022-01-01 02:50:00+00:00,46793.1,46850.0,46755.07,46796.14,667.365
2022-01-01 03:00:00+00:00,46796.15,46820.82,46746.32,46820.82,513.003
2022-01-01 03:10:00+00:00,46820.82,46888.0,46792.1,46873.58,862.916
2022-01-01 03:20:00+00:00,46873.58,46873.58,46762.17,46794.13,774.762
2022-01-01 03:30:00+00:00,46794.13,46853.89,46784.84,46835.22,651.105
2022-01-01 03:40:00+00:00,46835.22,46886.0,46809.0,46809.0,650.258
2022-01-01 03:50:00+00:00,46809.01,46850.39,46786.26,46789.56,756.948
2022-01-01 04:00:00+00:00,46789.55,46868.74,46785.01,46830.96,429.041
2022-01-01 04:10:00+00:00,46830.97,46835.37,46605.0,46614.47,2202.571
2022-01-01 04:20:00+00:00,46614.47,46707.62,46610.86,46693.01,870.535
2022-01-01 04:30:00+00:00,46694.98,46695.28,46625.0,46678.6,599.251
2022-01-01 04:40:00+00:00,46678.6,46814.0,46656.98,46814.0,1097.368
2022-01-01 04:50:00+00:00,46813.99,46828.41,46690.0,46690.81,950.5319999999999
2022-01-01 05:00:00+00:00,46690.81,46730.0,46657.99,46666.88,650.598
2022-01-01 05:10:00+00:00,46666.88,46809.09,46662.69,46808.23,715.83
2022-01-01 05:20:00+00:00,46808.24,47492.38,46802.44,47377.99,6885.8
2022-01-01 05:30:00+00:00,47377.37,47566.66,47377.36,47457.4,2771.586
2022-01-01 05:40:00+00:00,47457.4,47459.55,47166.79,47227.01,2430.815
2022-01-01 05:50:00+00:00,47227.01,47312.82,47122.22,47184.18,1533.3790000000001
2022-01-01 06:00:00+00:00,47184.19,47268.75,47073.35,47258.19,1648.887
2022-01-01 06:10:00+00:00,47258.2,47314.4,47172.22,47186.98,1022.475
2022-01-01 06:20:00+00:00,47186.97,47209.54,47101.77,47120.22,1059.1770000000001
2022-01-01 06:30:00+00:00,47120.22,47187.93,47094.0,47131.5,698.8960000000001
2022-01-01 06:40:00+00:00,47130.85,47230.29,47020.0,47061.54,1406.05
2022-01-01 06:50:00+00:00,47061.54,47099.0,46914.84,46972.19,1639.355
2022-01-01 07:00:00+00:00,46972.19,47036.64,46867.0,46949.84,1870.423
2022-01-01 07:10:00+00:00,46949.84,47041.06,46920.81,47033.28,735.871
2022-01-01 07:20:00+00:00,47033.28,47046.0,46935.71,46950.34,614.785
2022-01-01 07:30:00+00:00,46950.35,47057.7,46936.5,47055.23,590.638
2022-01-01 07:40:00+00:00,47057.7,47140.32,47036.45,47086.35,813.931
2022-01-01 07:50:00+00:00,47086.35,47247.44,47081.64,47186.83,1602.225
2022-01-01 08:00:00+00:00,47186.83,47223.2,47060.74,47080.01,1091.284
2022-01-01 08:10:00+00:00,47080.01,47330.5,47073.88,47280.72,1788.6599999999999
2022-01-01 08:20:00+00:00,47281.18,47338.0,47218.07,47305.26,892.409
2022-01-01 08:30:00+00:00,47304.98,47310.77,47157.74,47160.51,888.073
2022-01-01 08:40:00+00:00,47162.15,47260.61,47160.01,47183.06,653.817
2022-01-01 08:50:00+00:00,47183.07,47209.85,47080.02,47117.84,980.2719999999999
2022-01-01 09:00:00+00:00,47118.78,47193.62,47053.91,47170.63,875.258
2022-01-01 09:10:00+00:00,47170.62,47200.0,47112.9,47130.45,463.927
2022-01-01 09:20:00+00:00,47130.45,47164.08,47069.12,47082.73,668.28
2022-01-01 09:30:00+00:00,47082.74,47118.99,46970.73,46983.1,1579.9660000000001
2022-01-01 09:40:00+00:00,46983.1,47063.7,46920.02,47055.98,1157.281
2022-01-01 09:50:00+00:00,47055.98,47143.64,47023.05,47137.37,767.722
2022-01-01 10:00:00+00:00,47137.01,47293.76,47120.11,47158.91,1942.193
2022-01-01 10:10:00+00:00,47158.9,47199.77,47011.0,47047.82,966.784
2022-01-01 10:20:00+00:00,47047.83,47060.39,46794.57,46859.99,2775.153
2022-01-01 10:30:00+00:00,46859.99,46859.99,46700.09,46825.74,3046.276
2022-01-01 10:40:00+00:00,46825.74,47085.89,46818.4,46932.14,2225.09
2022-01-01 10:50:00+00:00,46932.73,47020.0,46860.0,46864.09,903.742
2022-01-01 11:00:00+00:00,46867.57,46961.45,46860.0,46916.71,877.18
2022-01-01 11:10:00+00:00,46916.7,47003.92,46859.36,46994.49,743.925
2022-01-01 11:20:00+00:00,46994.49,46997.6,46889.06,46956.19,767.852
2022-01-01 11:30:00+00:00,46955.63,46972.05,46810.0,46932.93,1051.143
2022-01-01 11:40:00+00:00,46932.94,46987.45,46923.68,46946.45,680.265
2022-01-01 11:50:00+00:00,46946.45,46953.65,46750.0,46755.01,1634.7350000000001
2022-01-01 12:00:00+00:00,46755.01,46932.99,46755.01,46924.56,1039.615
2022-01-01 12:10:00+00:00,46924.57,47013.98,46891.19,46942.01,1157.552
2022-01-01 12:20:00+00:00,46942.0,46976.32,46872.31,46954.99,518.4590000000001
2022-01-01 12:30:00+00:00,46955.0,47148.0,46938.65,47026.2,1901.468
2022-01-01 12:40:00+00:00,47024.74,47096.81,47000.0,47092.25,656.1410000000001
2022-01-01 12:50:00+00:00,47090.17,47128.76,47027.0,47062.37,729.438
2022-01-01 13:00:00+00:00,47062.37,47144.98,47012.28,47031.13,951.97
2022-01-01 13:10:00+00:00,47031.13,47200.0,47030.0,47135.0,1138.087
2022-01-01 13:20:00+00:00,47135.01,47150.0,46967.0,47015.73,1519.473
2022-01-01 13:30:00+00:00,47015.72,47066.91,46907.65,47034.32,1241.747
2022-01-01 13:40:00+00:00,47034.31,47075.27,46985.92,46995.21,428.291
2022-01-01 13:50:00+00:00,46995.21,47028.58,46953.64,47005.55,575.614
