datetime,open,high,low,close,volume
2023-01-01 00:00:00+00:00,16537.5,16618.8,16488.0,16610.3,105502.965
2023-01-02 00:00:00+00:00,16610.4,16799.0,16541.2,16666.0,215161.176
2023-01-03 00:00:00+00:00,16665.9,16774.0,16600.3,16667.2,203070.205
2023-01-04 00:00:00+00:00,16667.3,16984.6,16645.7,16842.1,349747.838
2023-01-05 00:00:00+00:00,16842.2,16872.8,16740.4,16823.8,176369.347
2023-01-06 00:00:00+00:00,16823.8,17030.0,16664.8,16943.8,316973.629
2023-01-07 00:00:00+00:00,16943.9,16973.6,16900.1,16936.5,77973.105
2023-01-08 00:00:00+00:00,16936.5,17181.1,16905.0,17124.7,157717.318
2023-01-09 00:00:00+00:00,17124.6,17387.8,17098.2,17169.7,400277.809
2023-01-10 00:00:00+00:00,17169.6,17485.4,17140.4,17428.8,297320.371
2023-01-11 00:00:00+00:00,17428.8,18013.2,17306.4,17935.7,386277.106
2023-01-12 00:00:00+00:00,17935.6,19120.0,17902.4,18838.0,1040334.76
2023-01-13 00:00:00+00:00,18838.1,19997.8,18711.0,19924.2,806807.832
2023-01-14 00:00:00+00:00,19924.3,21544.0,19882.6,20962.8,1010666.683
2023-01-15 00:00:00+00:00,20962.8,21073.8,20556.0,20882.7,428486.559
2023-01-16 00:00:00+00:00,20882.7,21498.0,20606.6,21188.3,666148.201
2023-01-17 00:00:00+00:00,21188.2,21640.0,20827.8,21130.9,547390.593
2023-01-18 00:00:00+00:00,21130.8,21672.0,20386.0,20680.0,813785.517
2023-01-19 00:00:00+00:00,20680.1,21183.9,20659.9,21068.3,374733.617
2023-01-20 00:00:00+00:00,21068.3,22750.0,20856.4,22661.1,723645.2
2023-01-21 00:00:00+00:00,22661.0,23390.0,22422.0,22781.9,764681.1
2023-01-22 00:00:00+00:00,22781.8,23080.2,22287.0,22704.6,482529.811
2023-01-23 00:00:00+00:00,22704.7,23193.1,22500.0,22913.1,525802.84
