datetime,open,high,low,close,volume
2021-01-01 00:00:00+00:00,28948.19,29668.86,28627.12,29337.16,210716.398
2021-01-02 00:00:00+00:00,29337.15,33480.0,28958.24,32199.91,545541.08
2021-01-03 00:00:00+00:00,32198.41,34832.25,32000.02,33054.53,487486.989
2021-01-04 00:00:00+00:00,33053.93,33653.56,27800.0,32031.07,506128.023
2021-01-05 00:00:00+00:00,32029.55,34500.0,29900.0,33999.52,433720.833
2021-01-06 00:00:00+00:00,33999.51,37037.51,33356.46,36823.68,444019.83
2021-01-07 00:00:00+00:00,36825.77,40565.62,36337.36,39498.92,520147.908
2021-01-08 00:00:00+00:00,39498.32,42125.51,36539.77,40637.23,518080.826
2021-01-09 00:00:00+00:00,40638.91,41539.88,38733.28,40136.04,260882.805
2021-01-10 00:00:00+00:00,40136.05,41412.12,35268.0,38221.67,436759.048
2021-01-11 00:00:00+00:00,38200.01,38322.18,30448.0,35408.46,906275.651
2021-01-12 00:00:00+00:00,35406.92,36693.44,32600.0,34056.9,449065.693
2021-01-13 00:00:00+00:00,34065.53,37880.0,32420.0,37421.07,398188.088
2021-01-14 00:00:00+00:00,37416.34,40189.39,36764.33,39163.31,353142.386
2021-01-15 00:00:00+00:00,39163.31,39790.0,34478.0,36755.24,437610.113
2021-01-16 00:00:00+00:00,36755.25,38000.0,35366.0,36025.66,301102.477
2021-01-17 00:00:00+00:00,36025.65,36898.0,33863.5,35869.83,287686.129
2021-01-18 00:00:00+00:00,35875.72,37547.94,34808.47,36686.86,253386.703
2021-01-19 00:00:00+00:00,36690.0,37961.0,35850.0,35891.03,257889.419
2021-01-20 00:00:00+00:00,35891.74,36461.44,33403.0,35500.0,329192.419
2021-01-21 00:00:00+00:00,35499.23,35636.17,30069.9,30879.97,550562.277
2021-01-22 00:00:00+00:00,30875.77,33831.52,28880.0,32986.34,453568.538
2021-01-23 00:00:00+00:00,32990.08,33495.0,31405.0,32086.48,256776.411
2021-01-24 00:00:00+00:00,32086.48,33125.75,30914.2,32275.63,212107.044
2021-01-25 00:00:00+00:00,32274.88,34880.0,31921.47,32253.68,316687.524
2021-01-26 00:00:00+00:00,32253.68,32950.0,30810.0,32474.14,346861.707
2021-01-27 00:00:00+00:00,32474.81,32562.2,29240.0,30381.04,431022.839
2021-01-28 00:00:00+00:00,30382.96,33778.95,29843.33,33399.75,311528.373
2021-01-29 00:00:00+00:00,33399.99,38641.1,31960.0,34269.35,713579.785
2021-01-30 00:00:00+00:00,34267.04,34988.88,32849.06,34289.85,267861.872
2021-01-31 00:00:00+00:00,34284.76,34393.22,32193.04,33126.21,211293.891
2021-02-01 00:00:00+00:00,33125.11,34720.0,32322.47,33546.09,240632.325
2021-02-02 00:00:00+00:00,33546.08,36041.0,33450.0,35504.06,239856.23
2021-02-03 00:00:00+00:00,35504.07,37700.0,35410.0,37652.51,240308.078
2021-02-04 00:00:00+00:00,37651.92,38833.0,36233.0,36976.93,306715.022
2021-02-05 00:00:00+00:00,36975.19,38411.82,36586.68,38362.65,196277.444
2021-02-06 00:00:00+00:00,38357.17,40992.4,38269.0,39249.54,310826.315
2021-02-07 00:00:00+00:00,39249.53,39757.87,37403.27,38849.25,296721.925
2021-02-08 00:00:00+00:00,38849.24,47146.0,38037.0,46451.32,440167.093
2021-02-09 00:00:00+00:00,46451.32,48266.36,45057.65,46492.54,381477.426
2021-02-10 00:00:00+00:00,46492.53,47475.0,43770.0,44850.0,334979.017
2021-02-11 00:00:00+00:00,44850.0,48810.0,44038.97,48060.21,330540.045
2021-02-12 00:00:00+00:00,48060.21,49278.98,46121.0,47361.03,259186.288
2021-02-13 00:00:00+00:00,47364.0,48290.0,46252.1,47221.62,199965.397
2021-02-14 00:00:00+00:00,47221.63,49875.16,47093.16,48655.21,241935.666
2021-02-15 00:00:00+00:00,48655.21,49100.0,45349.21,47981.58,248960.404
2021-02-16 00:00:00+00:00,47981.6,50953.44,47101.02,49197.94,343592.011
2021-02-17 00:00:00+00:00,49197.93,52800.0,49029.62,52194.62,312007.458
2021-02-18 00:00:00+00:00,52194.62,52640.0,50948.0,51619.7,185489.89
2021-02-19 00:00:00+00:00,51612.46,56582.0,50800.0,56004.1,257911.872
2021-02-20 00:00:00+00:00,56005.85,57699.0,53905.0,55917.41,240296.308
2021-02-21 00:00:00+00:00,55908.45,58472.14,55564.5,57487.43,196820.573
2021-02-22 00:00:00+00:00,57475.5,57591.87,47751.42,54121.1,480660.187
2021-02-23 00:00:00+00:00,54125.55,54260.12,44893.82,48930.0,748737.462
2021-02-24 00:00:00+00:00,48930.01,51435.58,47000.0,49702.03,333415.219
2021-02-25 00:00:00+00:00,49702.05,52134.96,46685.43,47089.37,349943.016
2021-02-26 00:00:00+00:00,47087.97,48438.01,44100.0,46313.13,440670.32
2021-02-27 00:00:00+00:00,46313.12,48476.05,44926.77,46102.63,256027.074
2021-02-28 00:00:00+00:00,46097.09,46678.0,43002.05,45163.36,370358.825
2021-03-01 00:00:00+00:00,45162.64,49800.0,44972.49,49592.7,315659.931
2021-03-02 00:00:00+00:00,49594.99,50221.77,47058.06,48450.57,273100.435
2021-03-03 00:00:00+00:00,48454.21,52681.51,48110.66,50373.75,350311.234
2021-03-04 00:00:00+00:00,50373.75,51800.0,47500.0,48385.77,387428.957
2021-03-05 00:00:00+00:00,48385.77,49470.0,46320.0,48770.57,354602.756
2021-03-06 00:00:00+00:00,48772.68,49253.63,47090.0,48908.21,215092.91
2021-03-07 00:00:00+00:00,48908.21,51480.0,48908.21,50995.27,248398.116
2021-03-08 00:00:00+00:00,50991.35,52450.0,49310.0,52429.43,308339.866
2021-03-09 00:00:00+00:00,52429.43,54950.0,51880.0,54917.78,285604.798
2021-03-10 00:00:00+00:00,54917.78,57500.92,53061.0,55947.98,401159.493
2021-03-11 00:00:00+00:00,55949.3,58283.0,54356.44,57844.52,364681.318
2021-03-12 00:00:00+00:00,57842.64,58186.33,55074.3,57291.03,335495.042
2021-03-13 00:00:00+00:00,57291.04,61950.0,56136.0,61267.41,320322.173
2021-03-14 00:00:00+00:00,61267.41,61798.0,59005.0,59037.12,231991.901
2021-03-15 00:00:00+00:00,59037.11,60740.0,54517.28,55646.61,448820.83
2021-03-16 00:00:00+00:00,55646.61,56988.0,53335.0,56954.19,339718.202
2021-03-17 00:00:00+00:00,56953.23,59078.79,54154.93,58959.0,339397.712
2021-03-18 00:00:00+00:00,58959.01,60510.0,57072.0,57700.01,305100.026
2021-03-19 00:00:00+00:00,57700.01,59550.0,56301.27,58089.11,259039.479
2021-03-20 00:00:00+00:00,58089.11,59948.0,57881.0,58145.61,203680.149
2021-03-21 00:00:00+00:00,58144.44,58638.7,55403.55,57415.18,237518.696
2021-03-22 00:00:00+00:00,57415.19,58500.0,53635.81,54129.56,293062.947
2021-03-23 00:00:00+00:00,54129.56,55890.68,52981.4,54400.0,276199.041
2021-03-24 00:00:00+00:00,54400.0,57234.79,51666.0,52311.54,394172.526
2021-03-25 00:00:00+00:00,52307.89,53255.2,50452.08,51325.21,416848.091
2021-03-26 00:00:00+00:00,51325.21,55123.0,51260.0,55030.0,271957.842
2021-03-27 00:00:00+00:00,55030.0,56658.76,54001.0,55828.0,234435.346
2021-03-28 00:00:00+00:00,55828.0,56588.31,54694.91,55805.08,200603.768
2021-03-29 00:00:00+00:00,55804.16,58490.11,54931.15,57677.64,277215.268
2021-03-30 00:00:00+00:00,57676.14,59560.0,57110.0,58794.16,232824.065
2021-03-31 00:00:00+00:00,58794.17,59920.0,56812.0,58807.24,337038.349
2021-04-01 00:00:00+00:00,58810.99,59592.22,58002.0,58794.01,196332.114
2021-04-02 00:00:00+00:00,58797.56,60397.85,58490.03,59031.36,189391.958
2021-04-03 00:00:00+00:00,59028.99,59925.0,56900.0,57134.65,198636.171
2021-04-04 00:00:00+00:00,57134.65,58553.0,56517.23,58234.61,152454.122
2021-04-05 00:00:00+00:00,58234.61,59385.0,56808.94,59243.39,174338.646
2021-04-06 00:00:00+00:00,59243.4,59626.18,57500.0,58059.99,165562.029
2021-04-07 00:00:00+00:00,58060.0,58720.0,55536.07,56018.18,265271.707
2021-04-08 00:00:00+00:00,56018.17,58200.0,55759.13,58122.26,161389.858
2021-04-09 00:00:00+00:00,58122.93,58950.0,57700.0,58176.03,141690.144
2021-04-10 00:00:00+00:00,58176.04,61800.0,57943.95,59832.43,240907.592
2021-04-11 00:00:00+00:00,59832.43,60816.88,59304.02,60090.2,148499.824
2021-04-12 00:00:00+00:00,60093.26,61449.91,59500.0,59911.18,196147.561
2021-04-13 00:00:00+00:00,59911.19,63850.0,59873.01,63649.71,279389.492
2021-04-14 00:00:00+00:00,63645.05,64986.11,61404.0,63019.1,323454.88
2021-04-15 00:00:00+00:00,63018.34,63905.83,62157.89,63232.55,178604.198
2021-04-16 00:00:00+00:00,63232.56,63600.0,60100.0,61424.67,255765.893
2021-04-17 00:00:00+00:00,61424.67,62610.0,59620.0,60090.14,194112.299
2021-04-18 00:00:00+00:00,60090.14,60450.0,50050.0,56140.05,522006.276
2021-04-19 00:00:00+00:00,56140.05,57532.7,54200.0,55634.39,285041.716
2021-04-20 00:00:00+00:00,55634.38,57060.0,53330.82,56410.56,324494.085
2021-04-21 00:00:00+00:00,56411.25,56756.78,53610.0,53800.0,252601.972
2021-04-22 00:00:00+00:00,53794.72,55470.51,50534.34,51714.61,453489.185
2021-04-23 00:00:00+00:00,51714.62,52152.0,47546.16,51122.62,554666.026
2021-04-24 00:00:00+00:00,51122.63,51183.51,48690.0,50092.4,299663.131
2021-04-25 00:00:00+00:00,50094.27,50577.9,46930.43,49063.94,310306.501
2021-04-26 00:00:00+00:00,49063.94,54364.89,48763.0,53984.33,390494.148
2021-04-27 00:00:00+00:00,53984.34,55500.0,53225.14,55006.25,225440.361
2021-04-28 00:00:00+00:00,55006.25,56574.13,53852.0,54861.77,263170.559
2021-04-29 00:00:00+00:00,54861.76,55222.02,52350.0,53558.8,257045.19
2021-04-30 00:00:00+00:00,53558.57,57935.0,53043.62,57684.16,294683.751
2021-05-01 00:00:00+00:00,57688.29,58488.17,57051.23,57836.34,207854.398
2021-05-02 00:00:00+00:00,57836.35,57959.97,56100.0,56630.33,203712.515
2021-05-03 00:00:00+00:00,56630.34,59056.59,56500.65,57214.83,271733.972
2021-05-04 00:00:00+00:00,57214.84,57253.76,53094.59,53263.32,388988.754
2021-05-05 00:00:00+00:00,53263.32,57940.0,52880.38,57497.77,317811.705
2021-05-06 00:00:00+00:00,57497.76,58450.0,55297.91,56435.35,275471.204
2021-05-07 00:00:00+00:00,56435.35,58800.0,55300.0,57350.88,256159.504
2021-05-08 00:00:00+00:00,57350.89,59590.96,56961.25,58924.98,264906.729
2021-05-09 00:00:00+00:00,58926.36,59335.19,56316.0,58292.53,245954.014
2021-05-10 00:00:00+00:00,58292.53,59654.0,53250.0,55869.67,396237.133
2021-05-11 00:00:00+00:00,55869.41,56908.66,54541.33,56710.43,267226.104
2021-05-12 00:00:00+00:00,56712.7,58049.99,48503.74,49595.76,472329.152
2021-05-13 00:00:00+00:00,49596.75,51358.0,45596.32,49707.9,652476.689
2021-05-14 00:00:00+00:00,49706.27,51533.0,48870.41,49873.27,319069.002
2021-05-15 00:00:00+00:00,49873.26,50709.43,46584.32,46793.41,442023.496
2021-05-16 00:00:00+00:00,46794.62,49829.39,43866.0,46429.28,604537.63
2021-05-17 00:00:00+00:00,46429.28,46655.0,42151.0,43566.18,809129.365
2021-05-18 00:00:00+00:00,43565.11,45846.61,42268.0,42882.53,590358.592
2021-05-19 00:00:00+00:00,42882.54,43615.93,28688.0,36689.14,1373851.849
2021-05-20 00:00:00+00:00,36689.14,42460.0,34882.0,40500.3,775185.113
2021-05-21 00:00:00+00:00,40500.0,42270.42,33400.0,37211.02,930671.747
2021-05-22 00:00:00+00:00,37210.01,38851.34,35201.11,37432.58,588166.784
2021-05-23 00:00:00+00:00,37436.0,38261.71,31096.7,34651.6,996815.017
2021-05-24 00:00:00+00:00,34656.53,39917.09,34366.0,38779.66,707903.071
2021-05-25 00:00:00+00:00,38783.58,39790.05,36439.32,38326.84,598836.411
2021-05-26 00:00:00+00:00,38326.84,40900.0,37804.76,39224.2,577032.81
2021-05-27 00:00:00+00:00,39224.21,40438.82,37133.22,38527.38,543338.566
2021-05-28 00:00:00+00:00,38527.38,38888.35,34689.57,35670.99,832363.425
2021-05-29 00:00:00+00:00,35670.99,37375.0,33650.0,34611.94,733902.825
2021-05-30 00:00:00+00:00,34611.95,36501.0,33356.0,35651.81,511834.746
2021-05-31 00:00:00+00:00,35651.8,37500.0,34150.0,37243.38,635082.121
2021-06-01 00:00:00+00:00,37244.36,37893.76,35500.0,36693.41,590822.54
2021-06-02 00:00:00+00:00,36694.37,38232.99,35905.0,37569.99,441719.806
2021-06-03 00:00:00+00:00,37570.0,39470.0,37150.15,39247.4,507429.005
2021-06-04 00:00:00+00:00,39247.4,39297.35,35552.51,36828.03,700625.866
2021-06-05 00:00:00+00:00,36828.03,37900.49,34800.0,35498.62,631028.448
2021-06-06 00:00:00+00:00,35497.93,36521.16,35201.86,35801.71,443601.064
2021-06-07 00:00:00+00:00,35801.71,36820.0,33200.0,33550.96,636735.873
2021-06-08 00:00:00+00:00,33550.97,34061.57,30969.0,33372.58,976693.026
2021-06-09 00:00:00+00:00,33372.58,37511.31,32390.0,37368.45,1031014.087
2021-06-10 00:00:00+00:00,37369.99,38489.0,35750.0,36669.66,803185.699
