datetime,open,high,low,close,volume
2021-01-01 00:00:00+00:00,28948.19,29045.93,28865.66,28882.61,1237.768
2021-01-01 00:10:00+00:00,28882.61,28912.18,28706.0,28849.31,2998.621
2021-01-01 00:20:00+00:00,28849.31,28902.68,28761.14,28859.28,1160.886
2021-01-01 00:30:00+00:00,28860.0,28955.1,28859.99,28919.09,882.23
2021-01-01 00:40:00+00:00,28919.09,28985.58,28910.94,28962.96,768.104
2021-01-01 00:50:00+00:00,28962.96,29055.0,28957.05,29015.0,989.9789999999999
2021-01-01 01:00:00+00:00,29015.0,29170.0,28975.46,29140.18,1868.631
2021-01-01 01:10:00+00:00,29140.17,29499.0,29140.17,29316.02,8390.780999999999
2021-01-01 01:20:00+00:00,29314.81,29484.2,29281.25,29437.41,2752.652
2021-01-01 01:30:00+00:00,29440.3,29546.42,29350.0,29441.54,3826.055
2021-01-01 01:40:00+00:00,29437.71,29452.15,29350.0,29425.89,1506.733
2021-01-01 01:50:00+00:00,29425.9,29465.0,29371.14,29448.4,1198.549
2021-01-01 02:00:00+00:00,29443.65,29500.0,29370.0,29412.88,1692.386
2021-01-01 02:10:00+00:00,29415.4,29420.0,29230.0,29366.01,2163.699
2021-01-01 02:20:00+00:00,29366.02,29426.6,29319.08,29335.78,1166.585
2021-01-01 02:30:00+00:00,29335.78,29335.78,29241.11,29268.43,1515.523
2021-01-01 02:40:00+00:00,29268.44,29383.5,29159.16,29365.36,1890.6999999999998
2021-01-01 02:50:00+00:00,29365.36,29370.0,29181.59,29237.06,1620.827
2021-01-01 03:00:00+00:00,29236.58,29312.81,29235.75,29298.79,816.352
2021-01-01 03:10:00+00:00,29298.74,29342.64,29260.46,29264.61,689.4209999999999
2021-01-01 03:20:00+00:00,29264.61,29296.52,29174.95,29244.0,1351.133
2021-01-01 03:30:00+00:00,29244.0,29304.58,29217.02,29266.71,644.799
2021-01-01 03:40:00+00:00,29266.71,29379.41,29266.71,29300.0,1264.599
2021-01-01 03:50:00+00:00,29300.0,29348.0,29264.03,29302.11,813.148
2021-01-01 04:00:00+00:00,29302.11,29369.0,29302.1,29333.71,935.01
2021-01-01 04:10:00+00:00,29335.4,29422.32,29300.0,29385.35,1250.459
2021-01-01 04:20:00+00:00,29385.35,29399.0,29344.0,29355.39,772.88
2021-01-01 04:30:00+00:00,29355.38,29397.0,29210.0,29223.5,1890.522
2021-01-01 04:40:00+00:00,29223.78,29247.01,29086.0,29216.14,2946.888
2021-01-01 04:50:00+00:00,29216.14,29245.25,29209.05,29237.07,555.924
2021-01-01 05:00:00+00:00,29237.06,29249.31,29110.89,29126.28,1340.767
2021-01-01 05:10:00+00:00,29126.27,29203.81,29123.21,29189.99,755.156
2021-01-01 05:20:00+00:00,29190.0,29227.88,29174.53,29193.08,551.476
2021-01-01 05:30:00+00:00,29193.08,29235.17,29140.0,29223.4,723.457
2021-01-01 05:40:00+00:00,29223.23,29240.53,29176.76,29225.02,398.96500000000003
2021-01-01 05:50:00+00:00,29225.02,29241.8,29172.08,29213.8,429.908
2021-01-01 06:00:00+00:00,29213.8,29283.0,29213.79,29238.06,664.35
2021-01-01 06:10:00+00:00,29238.06,29263.89,29182.96,29192.4,442.731
2021-01-01 06:20:00+00:00,29192.1,29225.3,29120.46,29120.47,790.61
2021-01-01 06:30:00+00:00,29120.5,29195.84,29112.25,29182.02,716.514
2021-01-01 06:40:00+00:00,29182.03,29231.0,29164.15,29188.51,566.039
2021-01-01 06:50:00+00:00,29188.24,29200.0,29112.1,29197.3,797.005
2021-01-01 07:00:00+00:00,29198.01,29214.96,28980.1,29045.99,1913.5049999999999
2021-01-01 07:10:00+00:00,29045.99,29058.4,28822.0,29025.47,4762.284
2021-01-01 07:20:00+00:00,29023.65,29059.2,28993.51,29037.85,1043.378
2021-01-01 07:30:00+00:00,29037.86,29095.31,29015.4,29087.02,1018.169
2021-01-01 07:40:00+00:00,29086.35,29110.2,29062.5,29073.0,802.052
2021-01-01 07:50:00+00:00,29073.0,29110.0,29066.0,29107.71,614.037
2021-01-01 08:00:00+00:00,29107.72,29190.0,29041.94,29069.08,1765.701
2021-01-01 08:10:00+00:00,29069.08,29091.1,28927.07,28959.72,1667.716
2021-01-01 08:20:00+00:00,28959.72,29067.68,28900.0,29056.35,2339.957
2021-01-01 08:30:00+00:00,29056.35,29151.34,29054.32,29106.0,1186.239
2021-01-01 08:40:00+00:00,29106.0,29117.3,28950.0,29035.54,1490.437
2021-01-01 08:50:00+00:00,29035.53,29104.48,29022.96,29025.89,691.347
2021-01-01 09:00:00+00:00,29025.9,29138.75,29000.0,29110.52,1045.48
2021-01-01 09:10:00+00:00,29110.52,29177.93,29062.81,29136.28,1091.946
2021-01-01 09:20:00+00:00,29136.28,29260.0,29136.28,29200.46,1726.841
2021-01-01 09:30:00+00:00,29200.44,29333.12,29200.0,29289.99,1588.692
2021-01-01 09:40:00+00:00,29290.0,29304.4,29237.54,29272.14,832.99
2021-01-01 09:50:00+00:00,29272.15,29276.45,29219.73,29229.6,939.143
2021-01-01 10:00:00+00:00,29230.0,29268.99,29188.0,29263.0,912.38
2021-01-01 10:10:00+00:00,29261.55,29398.74,29261.54,29318.45,2244.786
2021-01-01 10:20:00+00:00,29320.76,29328.0,29252.3,29259.26,690.557
2021-01-01 10:30:00+00:00,29259.26,29313.99,29233.01,29307.19,591.598
2021-01-01 10:40:00+00:00,29307.19,29346.0,29250.0,29300.0,832.482
2021-01-01 10:50:00+00:00,29299.99,29332.73,29235.22,29259.29,693.0319999999999
2021-01-01 11:00:00+00:00,29259.3,29378.71,29248.66,29333.1,1160.4
2021-01-01 11:10:00+00:00,29334.81,29350.0,29284.67,29337.03,957.0740000000001
2021-01-01 11:20:00+00:00,29339.5,29420.0,29330.74,29404.19,1964.035
2021-01-01 11:30:00+00:00,29405.99,29454.45,29280.0,29322.06,1930.076
2021-01-01 11:40:00+00:00,29322.22,29353.7,29263.06,29306.09,679.265
2021-01-01 11:50:00+00:00,29306.09,29344.87,29281.52,29341.99,540.456
2021-01-01 12:00:00+00:00,29342.0,29353.13,29214.13,29251.73,1315.846
2021-01-01 12:10:00+00:00,29251.73,29365.84,29251.73,29361.95,824.114
2021-01-01 12:20:00+00:00,29363.34,29492.0,29361.63,29479.99,2313.67
2021-01-01 12:30:00+00:00,29479.99,29668.86,29479.99,29588.0,5979.556
2021-01-01 12:40:00+00:00,29588.0,29607.0,29450.0,29470.59,3503.947
2021-01-01 12:50:00+00:00,29471.69,29475.06,29158.11,29257.82,7651.579
2021-01-01 13:00:00+00:00,29257.99,29364.0,29238.39,29348.75,1961.339
2021-01-01 13:10:00+00:00,29348.76,29444.15,29320.0,29371.21,1738.9940000000001
2021-01-01 13:20:00+00:00,29371.2,29424.0,29340.0,29420.36,1144.871
2021-01-01 13:30:00+00:00,29420.79,29448.54,29386.0,29433.51,861.245
2021-01-01 13:40:00+00:00,29433.52,29507.05,29392.09,29480.0,1728.64
2021-01-01 13:50:00+00:00,29480.0,29509.59,29457.0,29493.66,781.793
2021-01-01 14:00:00+00:00,29493.69,29570.0,29378.71,29480.23,2697.261
2021-01-01 14:10:00+00:00,29482.37,29520.28,29414.13,29460.0,1103.896
2021-01-01 14:20:00+00:00,29460.0,29499.0,29438.76,29448.84,462.961
2021-01-01 14:30:00+00:00,29451.0,29476.42,29350.2,29413.37,1260.205
2021-01-01 14:40:00+00:00,29413.38,29443.99,29330.0,29394.74,1025.9950000000001
2021-01-01 14:50:00+00:00,29393.72,29394.74,29280.32,29354.58,1556.861
2021-01-01 15:00:00+00:00,29354.57,29364.05,29266.0,29353.68,1175.95
2021-01-01 15:10:00+00:00,29353.68,29411.93,29348.6,29383.65,861.32
2021-01-01 15:20:00+00:00,29383.65,29383.65,29239.2,29318.62,2096.552
2021-01-01 15:30:00+00:00,29318.62,29318.63,29071.0,29086.85,4044.583
2021-01-01 15:40:00+00:00,29086.84,29244.14,29043.75,29220.01,2111.899
2021-01-01 15:50:00+00:00,29220.01,29262.0,29178.21,29210.84,939.875
2021-01-01 16:00:00+00:00,29210.85,29278.47,29152.2,29252.97,1836.0629999999999
