datetime,open,high,low,close,volume
2023-01-01 00:00:00+00:00,16537.5,16538.0,16519.0,16521.5,1165.778
2023-01-01 00:10:00+00:00,16521.4,16533.4,16513.4,16530.1,1001.5160000000001
2023-01-01 00:20:00+00:00,16530.2,16540.9,16530.1,16539.4,665.44
2023-01-01 00:30:00+00:00,16539.3,16539.4,16504.0,16521.9,1400.007
2023-01-01 00:40:00+00:00,16521.8,16533.1,16510.3,16528.3,829.231
2023-01-01 00:50:00+00:00,16528.3,16532.7,16525.1,16527.0,319.427
2023-01-01 01:00:00+00:00,16527.1,16537.9,16524.1,16537.9,646.504
2023-01-01 01:10:00+00:00,16537.9,16539.0,16532.5,16534.8,404.849
2023-01-01 01:20:00+00:00,16534.7,16534.8,16528.6,16530.1,406.503
2023-01-01 01:30:00+00:00,16530.1,16536.9,16527.9,16532.0,421.815
2023-01-01 01:40:00+00:00,16531.9,16543.0,16530.7,16543.0,465.119
2023-01-01 01:50:00+00:00,16542.9,16554.3,16540.6,16550.4,866.036
2023-01-01 02:00:00+00:00,16550.5,16550.5,16541.0,16541.0,416.261
2023-01-01 02:10:00+00:00,16541.0,16552.0,16540.0,16550.3,466.4
2023-01-01 02:20:00+00:00,16550.3,16551.9,16544.2,16551.9,384.709
2023-01-01 02:30:00+00:00,16551.9,16557.1,16546.2,16546.2,497.6
2023-01-01 02:40:00+00:00,16546.2,16546.3,16534.8,16541.6,435.413
2023-01-01 02:50:00+00:00,16541.6,16542.5,16541.6,16542.4,199.285
2023-01-01 03:00:00+00:00,16542.5,16542.5,16519.5,16526.8,1314.282
2023-01-01 03:10:00+00:00,16526.9,16526.9,16515.0,16515.6,648.986
2023-01-01 03:20:00+00:00,16515.5,16526.7,16515.5,16523.8,406.385
2023-01-01 03:30:00+00:00,16523.8,16531.8,16523.5,16531.8,272.266
2023-01-01 03:40:00+00:00,16531.7,16531.8,16526.6,16527.2,291.403
2023-01-01 03:50:00+00:00,16527.3,16532.3,16526.0,16529.3,281.158
