datetime,Future_Vol_24h,Base_Vol_24h,Target_Residual,RV_Return,return,Past_Residual,delta_H,delta_alpha,alpha_0,delta_H_daily_mean,delta_alpha_daily_mean
2021-01-24 14:20:00,0.0498241734098264,0.04910862302314669,0.01446563505975525,0.0373379725731692,-0.1232957922741917,-0.5429725292392971,0.2503356649492252,0.4607809761387593,0.523011136883677,0.2470928479592676,0.4392991779531955
2021-01-24 14:30:00,0.0496343630011223,0.048977787721582754,0.013316512766701146,0.0375782852817408,-0.450483399601076,-0.5357205214711369,0.2414827975736909,0.4418558146482583,0.5229718415203429,0.2470928479592676,0.4392991779531955
2021-01-24 14:40:00,0.0496593301039843,0.04886682725311509,0.0160875033435155,0.0376114505297643,-0.1670697847924174,-0.5338297122895221,0.2327988713021617,0.4256031904530724,0.5246731723883318,0.2470928479592676,0.4392991779531955
2021-01-24 14:50:00,0.0497264611053429,0.04875861150311569,0.01965537996413834,0.0374683849912028,0.0590563596913895,-0.537086884530984,0.2149016693199321,0.3813818909300609,0.5230838756591099,0.2470928479592676,0.4392991779531955
2021-01-24 15:00:00,0.0497133241257821,0.0486629747594197,0.021354519179797055,0.0369782872241622,0.3344408225039785,-0.5493709786975414,0.2103927016885717,0.3767078959116742,0.526392828869743,0.2470928479592676,0.4392991779531955
2021-01-24 15:10:00,0.0497070141255443,0.048550583626703614,0.023539836618961852,0.0368001426442693,-0.0800929581062703,-0.5538782453010893,0.2046008765180039,0.3498901609891107,0.5266833553340406,0.2470928479592676,0.4392991779531955
2021-01-24 15:20:00,0.0497203222506508,0.04843206208500285,0.02625171375085316,0.0367949115498439,0.0315537782359598,-0.5539718269932179,0.211705151227949,0.3716427391729971,0.5254718054316194,0.2470928479592676,0.4392991779531955
2021-01-24 15:30:00,0.0497126200205969,0.048316613392076685,0.028483360739184487,0.0368372083517301,0.1888967031829835,-0.5523867527298527,0.2429081767513701,0.440303957216281,0.527234438958631,0.2470928479592676,0.4392991779531955
2021-01-24 15:40:00,0.0496141903204025,0.04822146951422756,0.028472540492469764,0.0368169453264889,-0.4348755542812554,-0.5528740513652962,0.2049281392905643,0.3588903890456094,0.5280850900161165,0.2470928479592676,0.4392991779531955
2021-01-24 15:50:00,0.0495957260829039,0.04813426954134036,0.029910274428527853,0.0370042591398863,-0.3928770271015125,-0.5479681602130163,0.2329841524483462,0.4306231742625041,0.527465491863041,0.2470928479592676,0.4392991779531955
2021-01-24 16:00:00,0.0500399858297076,0.04807080940487128,0.04014728260925355,0.0372967157722368,-0.5006332647159439,-0.5396890743789555,0.2401471983346846,0.4420485680264036,0.5283043253445484,0.2470928479592676,0.4392991779531955
2021-01-24 16:10:00,0.0500436805598646,0.04807456472714498,0.04014299785296665,0.0368698177068588,0.0388193454714524,-0.5510086742616319,0.2380475997867432,0.4345065917322382,0.5270352763517054,0.2470928479592676,0.4392991779531955
2021-01-24 16:20:00,0.0506286363767562,0.04801861625284926,0.05292857819242905,0.0367831945674256,-0.3649619553666383,-0.5531460943643848,0.2383495163261013,0.4430545053191636,0.5284558306808043,0.2470928479592676,0.4392991779531955
2021-01-24 16:30:00,0.0505244715916176,0.0479671876424445,0.051940618509302955,0.0368569357330782,0.3520133709715267,-0.549555827150617,0.2154318848470725,0.3896751245508077,0.5256024638660646,0.2470928479592676,0.4392991779531955
2021-01-24 16:40:00,0.0505374046875197,0.04791607435991062,0.05326271924126412,0.0366583849912749,-0.0632269966059695,-0.5534858952911735,0.212822273287055,0.3869100593803136,0.5270150391120982,0.2470928479592676,0.4392991779531955
2021-01-24 16:50:00,0.0505523008721121,0.04786567887106083,0.05460972985389927,0.0366781489413598,-0.1442102004649115,-0.5515264658744168,0.200536177602878,0.3461469299917593,0.5264181984265403,0.2470928479592676,0.4392991779531955
2021-01-24 17:00:00,0.0510844868109329,0.0478103769591267,0.066238159073534,0.036838550306042,0.3434707216776189,-0.5457934445808029,0.2102850993026298,0.3727585118891276,0.5252046165046259,0.2470928479592676,0.4392991779531955
2021-01-24 17:10:00,0.0518125847986433,0.04776244626205413,0.08139338187376875,0.0368335780923079,-0.0276251767571622,-0.5448558495712423,0.2324920781953622,0.4207261612357332,0.5265710304591595,0.2470928479592676,0.4392991779531955
2021-01-24 17:20:00,0.051806723751449,0.047729455792447785,0.0819712138330081,0.0368432375196256,-0.086597863897353,-0.5436030166738265,0.1951572339269159,0.339838745521306,0.528174318317421,0.2470928479592676,0.4392991779531955
2021-01-24 17:30:00,0.0517107256810635,0.04769608942703715,0.0808158081075846,0.0367050635118081,0.3787241178550005,-0.5465385762293359,0.2311392233915387,0.4260552065506647,0.5266396372082979,0.2470928479592676,0.4392991779531955
2021-01-24 17:40:00,0.0517091845627624,0.04765961017885666,0.0815511244262969,0.0367074775723784,0.0441928920485779,-0.5461517211363022,0.2390926546514854,0.4409497883049631,0.5284304214215021,0.2470928479592676,0.4392991779531955
2021-01-24 17:50:00,0.0516325331281874,0.0476219261016721,0.08085867322756651,0.0368136124978025,-0.3088509089254287,-0.5429199786840692,0.2409498418073111,0.4403227485756272,0.5266441452184534,0.2470928479592676,0.4392991779531955
2021-01-24 18:00:00,0.051804602428968,0.047606748238920735,0.08450447438436683,0.0367901038197412,0.1039342807331422,-0.5429761083256454,0.2336688575250028,0.4263617271650001,0.5267214877987756,0.2470928479592676,0.4392991779531955
2021-01-24 18:10:00,0.0518268680498319,0.047603897231336095,0.08499407052015999,0.0367687826821507,-0.0134209920823025,-0.5428665319907483,0.2176472788419726,0.3824797654971794,0.525436657011559,0.2470928479592676,0.4392991779531955
2021-01-24 18:20:00,0.0517791300119551,0.04757282397616097,0.08472549923198369,0.0363535186805953,-0.2455644008151125,-0.5535429059858193,0.2191144239116526,0.39163053948658,0.5272044070947894,0.2470928479592676,0.4392991779531955
2021-01-24 18:30:00,0.0519703916171587,0.0475191978686535,0.08954036939501771,0.0362952680913904,0.0275347274058646,-0.5547834625736086,0.2034005000602979,0.3506038861450806,0.52713990755009,0.2470928479592676,0.4392991779531955
2021-01-24 18:40:00,0.0519389123911531,0.0474685144630785,0.09000162845213219,0.0361254969276177,0.2598859283558852,-0.5589912177885088,0.2131750208111716,0.3756336686630381,0.5261883934992256,0.2470928479592676,0.4392991779531955
2021-01-24 18:50:00,0.051970262556168,0.04742246769815227,0.09157556261106356,0.0361469148503716,-0.1515180323378828,-0.557384105509925,0.2494505773788185,0.4500978800733593,0.5270780912046937,0.2470928479592676,0.4392991779531955
2021-01-24 19:00:00,0.0519181946991223,0.04735808659700972,0.09193171245915198,0.0361753487156777,-0.296389763449767,-0.5543165078317696,0.21820368686857,0.3836104700109708,0.5294125306084699,0.2470928479592676,0.4392991779531955
2021-01-24 19:10:00,0.0489034721072655,0.04732898834235586,0.03272542906305548,0.0401183092962223,-1.744497399671019,-0.44884647156391794,0.2446234127842045,0.4469349956247432,0.5280157145014224,0.2470928479592676,0.4392991779531955
2021-01-24 19:20:00,0.0489063066678998,0.04761814108094671,0.02669255510113292,0.0401318733073422,-0.1083902520278456,-0.4464607920198795,0.2554859100620051,0.4685085656200154,0.5275290853738607,0.2470928479592676,0.4392991779531955
2021-01-24 19:30:00,0.0489204825665624,0.047925967520472665,0.020538698224119883,0.0401318083248928,-0.1233441732793494,-0.4421721215692543,0.2492380193744606,0.4542065815003655,0.5252648673389827,0.2470928479592676,0.4392991779531955
2021-01-24 19:40:00,0.0488105119248647,0.04823512450158552,0.011858218193117361,0.0397850646992339,0.3503129129015292,-0.448106661112169,0.2449827584417298,0.4473538513711493,0.5259141882077158,0.2470928479592676,0.4392991779531955
2021-01-24 19:50:00,0.0495420999694645,0.04836519400652815,0.02404238960777676,0.0395572764576876,0.1499509798414067,-0.4518594086260724,0.2205741971131681,0.3885919113308291,0.5251950049771914,0.2470928479592676,0.4392991779531955
2021-01-24 20:00:00,0.0501507729489398,0.04848095026624875,0.0338629842592851,0.0392170047562091,0.0208007656453901,-0.45894063330406953,0.2180140837271995,0.3874393958567416,0.5283960559586485,0.2470928479592676,0.4392991779531955
2021-01-24 20:10:00,0.0503205846597205,0.0485544804728141,0.03572775493646973,0.039282007576497,0.2334639357423285,-0.4557574861537114,0.2118161632941284,0.3636232493153051,0.5284592864983254,0.2470928479592676,0.4392991779531955
2021-01-24 20:20:00,0.0503204853182109,0.04862014763326136,0.03437425162898975,0.0392762565199837,0.1904262683424917,-0.4540168238571081,0.2187837069204191,0.3840854010980816,0.5285818985264867,0.2470928479592676,0.4392991779531955
2021-01-24 20:30:00,0.0501010429366078,0.048668051100098,0.029019045074207574,0.0393284842923385,0.4784113482614316,-0.45104070034090366,0.2533580493367441,0.4551344120407125,0.5290889280046622,0.2470928479592676,0.4392991779531955
2021-01-24 20:40:00,0.0501567498161621,0.04872602983647631,0.028939717036905396,0.0391678709887713,-0.0459833897860306,-0.453697563780166,0.2132468555883862,0.3644192854099577,0.5298546753122373,0.2470928479592676,0.4392991779531955
2021-01-24 20:50:00,0.0504180881357896,0.04873387858615844,0.03397555519082941,0.0393166493231915,0.3432562593845389,-0.4486144448557147,0.2463574349477053,0.4411484417526722,0.5298140623933082,0.2470928479592676,0.4392991779531955
2021-01-24 21:00:00,0.0533186058146833,0.048767692862112105,0.08921728535171497,0.0392755425269927,0.0247460454145809,-0.4486178030999577,0.2623605045667836,0.4761277899526709,0.5307410326368767,0.2470928479592676,0.4392991779531955
2021-01-24 21:10:00,0.0532971123018212,0.04880323495448486,0.08808555078894567,0.0391636587295564,0.1579588604290194,-0.4503930547765821,0.2601488334064886,0.4770750499338326,0.5295994903413419,0.2470928479592676,0.4392991779531955
2021-01-24 21:20:00,0.0536937569505886,0.0487967900046552,0.09563220475050338,0.0390756519931036,-0.0685895296735239,-0.4518672176540682,0.2522181356600553,0.4577917540201427,0.5299522986907179,0.2470928479592676,0.4392991779531955
2021-01-24 21:30:00,0.0542927378290065,0.04880881314682335,0.1064795825324089,0.0389038170668907,0.1632326275641915,-0.4555648033035037,0.2392781134007618,0.41873835734465,0.5284083456643377,0.2470928479592676,0.4392991779531955
2021-01-24 21:40:00,0.0547908381350381,0.04879438587802746,0.11590772990174092,0.0366332611449359,0.0572777536595126,-0.5154688652694048,0.2463013997131372,0.4421423574502615,0.5315799905570139,0.2470928479592676,0.4392991779531955
2021-01-24 21:50:00,0.0546632630743327,0.04861102350565728,0.11734155009193512,0.0367807661182138,0.4260656776139626,-0.5126673020574329,0.2274403862815373,0.3896649949098908,0.5311122382216122,0.2470928479592676,0.4392991779531955
2021-01-24 22:00:00,0.0552773218322353,0.048350651446371726,0.13388303560406428,0.036798851804976,-0.2753491325783841,-0.5143703160605178,0.2348992439652666,0.415106660874986,0.5290635574375939,0.2470928479592676,0.4392991779531955
2021-01-24 22:10:00,0.0552684517943028,0.04821910913971725,0.13644685610041882,0.0363539534194113,-0.1006725785902773,-0.527003196722817,0.2618270344966002,0.4743272242256908,0.5283535584371759,0.2470928479592676,0.4392991779531955
2021-01-24 22:20:00,0.0563063511107255,0.04809248970558029,0.15768131140068123,0.0365613665891168,0.3891474983626963,-0.5217236166193274,0.2234726342639525,0.3880614407187716,0.5296127733139679,0.2470928479592676,0.4392991779531955
2021-01-24 22:30:00,0.0559634257360446,0.047977533100372186,0.15396552458383422,0.0379273185721997,1.2154567624575563,-0.48551978301169696,0.250438953348138,0.4512517497681835,0.5301301237940703,0.2470928479592676,0.4392991779531955
2021-01-24 22:40:00,0.0559392178745552,0.048023597790247285,0.15257319543787357,0.0380301307842417,-0.3340621407820876,-0.48340698078577093,0.2618483560254998,0.476626132211813,0.5318894302901898,0.2470928479592676,0.4392991779531955
2021-01-24 22:50:00,0.055903180647837,0.048030131830622935,0.15179271700152894,0.0380863040774549,-0.2325828237196958,-0.4822317180218126,0.2650313586929301,0.4852934264123252,0.5303999876029108,0.2470928479592676,0.4392991779531955
2021-01-24 23:00:00,0.0558762580440453,0.048042622588728476,0.15105098051619703,0.0380657506039935,0.1736023823028176,-0.48137638476892425,0.2565395267955875,0.4683017688131706,0.5312159393702593,0.2470928479592676,0.4392991779531955
2021-01-24 23:10:00,0.0558853805502385,0.04805315075069676,0.15099511173667676,0.0379973325923159,-0.0345844916084914,-0.4823485226187763,0.2414578241435721,0.4267186364786669,0.5286573640619787,0.2470928479592676,0.4392991779531955
2021-01-24 23:20:00,0.0558164794698784,0.04804566987562606,0.14991714248406604,0.0380342360174029,-0.2909455129335825,-0.4807638779797469,0.2410699025215815,0.4317304127785644,0.5304746255006576,0.2470928479592676,0.4392991779531955
2021-01-24 23:30:00,0.0558759850406753,0.04804943982431664,0.1509042049761056,0.0378968908071269,-0.0846288604348544,-0.48375986071899113,0.2310399585639052,0.3981875703758029,0.5310285226669584,0.2470928479592676,0.4392991779531955
